"ISO_CODE","AGE_GROUP","CUTT_OF_DATA_COUNTRY","COUNTRY_NAME","AT_LEAST_ONE","COMPLETE_SCH","ADDITIONAL_1_DOSE","ADDITIONAL_2_DOSE","n","PERCENT_COMPLETE","PERCENT_ONE","PERCENT_ADDITIONAL_1","PERCENT_ADDITIONAL_2"
"PAN","60+",2021-12-24,"PANAMÁ",470223,497555,77319,0,550049,90.5,85.5,14.1,0
"PAN","<18",2021-12-17,"PANAMÁ",397048,370599,288,0,1367093,27.1,29,0,0
"PAN","18-59",2021-12-17,"PANAMÁ",2233624,1893556,118188,0,2464441,76.8,90.6,4.8,0
"PAN","60+",2021-12-17,"PANAMÁ",470223,497555,77319,0,550049,90.5,85.5,14.1,0
"PAN","<18",2021-12-10,"PANAMÁ",397048,370599,288,0,1367093,27.1,29,0,0
"PAN","18-59",2021-12-10,"PANAMÁ",2233624,1893556,118188,0,2464441,76.8,90.6,4.8,0
"PAN","60+",2021-12-10,"PANAMÁ",470223,497555,77319,0,550049,90.5,85.5,14.1,0
"PAN","<18",2021-12-03,"PANAMÁ",397048,370599,288,0,1367093,27.1,29,0,0
"PAN","18-59",2021-12-03,"PANAMÁ",2233624,1893556,118188,0,2464441,76.8,90.6,4.8,0
"PAN","60+",2021-12-03,"PANAMÁ",470223,497555,77319,0,550049,90.5,85.5,14.1,0
"PAN","<18",2021-11-26,"PANAMÁ",388070,359464,69,0,1367093,26.3,28.4,0,0
"PAN","18-59",2021-11-26,"PANAMÁ",2201871,1857930,85099,0,2464441,75.4,89.3,3.5,0
"PAN","60+",2021-11-26,"PANAMÁ",452696,481227,31678,0,550049,87.5,82.3,5.8,0
"PAN","<18",2021-11-19,"PANAMÁ",388070,359464,69,0,1367093,26.3,28.4,0,0
"PAN","18-59",2021-11-19,"PANAMÁ",2201871,1857930,85099,0,2464441,75.4,89.3,3.5,0
"PAN","60+",2021-11-19,"PANAMÁ",452696,481227,31678,0,550049,87.5,82.3,5.8,0
"PAN","<18",2021-11-12,"PANAMÁ",388070,359464,69,0,1367093,26.3,28.4,0,0
"PAN","18-59",2021-11-12,"PANAMÁ",2201871,1857930,85099,0,2464441,75.4,89.3,3.5,0
"PAN","60+",2021-11-12,"PANAMÁ",452696,481227,31678,0,550049,87.5,82.3,5.8,0
"PAN","<18",2021-11-05,"PANAMÁ",388070,359464,69,0,1367093,26.3,28.4,0,0
"PAN","18-59",2021-11-05,"PANAMÁ",2201871,1857930,85099,0,2464441,75.4,89.3,3.5,0
"PAN","60+",2021-11-05,"PANAMÁ",452696,481227,31678,0,550049,87.5,82.3,5.8,0
"PAN","<18",2021-10-29,"PANAMÁ",378161,329053,0,0,1367093,24.1,27.7,0,0
"PAN","18-59",2021-10-29,"PANAMÁ",1760217,1354937,0,0,2464441,55,71.4,0,0
"PAN","60+",2021-10-29,"PANAMÁ",467993,491237,0,0,550049,89.3,85.1,0,0
"PAN","<18",2021-10-22,"PANAMÁ",378161,329053,0,0,1367093,24.1,27.7,0,0
"PAN","18-59",2021-10-22,"PANAMÁ",1760217,1354937,0,0,2464441,55,71.4,0,0
"PAN","60+",2021-10-22,"PANAMÁ",467993,491237,0,0,550049,89.3,85.1,0,0
"PAN","<18",2021-10-15,"PANAMÁ",378161,329053,0,0,1367093,24.1,27.7,0,0
"PAN","18-59",2021-10-15,"PANAMÁ",1760217,1354937,0,0,2464441,55,71.4,0,0
"PAN","60+",2021-10-15,"PANAMÁ",467993,491237,0,0,550049,89.3,85.1,0,0
"PAN","<18",2021-10-08,"PANAMÁ",378161,329053,0,0,1367093,24.1,27.7,0,0
"PAN","18-59",2021-10-08,"PANAMÁ",1760217,1354937,0,0,2464441,55,71.4,0,0
"PAN","60+",2021-10-08,"PANAMÁ",467993,491237,0,0,550049,89.3,85.1,0,0
"PAN","<18",2021-10-01,"PANAMÁ",378161,329053,0,0,1367093,24.1,27.7,0,0
"PAN","18-59",2021-10-01,"PANAMÁ",1760217,1354937,0,0,2464441,55,71.4,0,0
"PAN","60+",2021-10-01,"PANAMÁ",467993,491237,0,0,550049,89.3,85.1,0,0
"PAN","<18",2021-09-24,"PANAMÁ",335733,171887,0,0,1367093,12.6,24.6,0,0
"PAN","18-59",2021-09-24,"PANAMÁ",2023472,1247281,0,0,2464441,50.6,82.1,0,0
"PAN","60+",2021-09-24,"PANAMÁ",443461,442833,0,0,550049,80.5,80.6,0,0
"PAN","<18",2021-09-17,"PANAMÁ",335733,171887,0,0,1367093,12.6,24.6,0,0
"PAN","18-59",2021-09-17,"PANAMÁ",2023472,1247281,0,0,2464441,50.6,82.1,0,0
"PAN","60+",2021-09-17,"PANAMÁ",443461,442833,0,0,550049,80.5,80.6,0,0
"PAN","<18",2021-09-10,"PANAMÁ",335733,171887,0,0,1367093,12.6,24.6,0,0
"PAN","18-59",2021-09-10,"PANAMÁ",2023472,1247281,0,0,2464441,50.6,82.1,0,0
"PAN","60+",2021-09-10,"PANAMÁ",443461,442833,0,0,550049,80.5,80.6,0,0
"PAN","<18",2021-09-03,"PANAMÁ",335733,171887,0,0,1367093,12.6,24.6,0,0
"PAN","18-59",2021-09-03,"PANAMÁ",2023472,1247281,0,0,2464441,50.6,82.1,0,0
"PAN","60+",2021-09-03,"PANAMÁ",443461,442833,0,0,550049,80.5,80.6,0,0
"PAN","<18",2021-08-27,"PANAMÁ",141301,4830,0,0,1367093,0.4,10.3,0,0
"PAN","18-59",2021-08-27,"PANAMÁ",1407312,0,0,0,2464441,0,57.1,0,0
"PAN","60+",2021-08-27,"PANAMÁ",426709,332857,0,0,550049,60.5,77.6,0,0
"PAN","<18",2021-08-20,"PANAMÁ",141301,4830,0,0,1367093,0.4,10.3,0,0
"PAN","18-59",2021-08-20,"PANAMÁ",1407312,0,0,0,2464441,0,57.1,0,0
"PAN","60+",2021-08-20,"PANAMÁ",426709,332857,0,0,550049,60.5,77.6,0,0
"PAN","<18",2021-08-13,"PANAMÁ",141301,4830,0,0,1367093,0.4,10.3,0,0
"PAN","18-59",2021-08-13,"PANAMÁ",1407312,0,0,0,2464441,0,57.1,0,0
"PAN","60+",2021-08-13,"PANAMÁ",426709,332857,0,0,550049,60.5,77.6,0,0
"PAN","<18",2021-08-06,"PANAMÁ",141301,4830,0,0,1367093,0.4,10.3,0,0
"PAN","18-59",2021-08-06,"PANAMÁ",1407312,0,0,0,2464441,0,57.1,0,0
"PAN","60+",2021-08-06,"PANAMÁ",426709,332857,0,0,550049,60.5,77.6,0,0
"PRY","<18",2022-06-24,"PARAGUAY",625795,467625,66744,212,2463415,19,25.4,2.7,0
"PRY","18-59",2022-06-24,"PARAGUAY",2727795,2434204,1048419,47418,4027217,60.4,67.7,26,1.2
"PRY","60+",2022-06-24,"PARAGUAY",596509,560894,342179,34294,729009,76.9,81.8,46.9,4.7
"PRY","<18",2022-06-17,"PARAGUAY",620900,454955,61511,0,2463415,18.5,25.2,2.5,0
"PRY","18-59",2022-06-17,"PARAGUAY",2701121,2421206,1046744,0,4027217,60.1,67.1,26,0
"PRY","60+",2022-06-17,"PARAGUAY",590834,556634,354275,0,729009,76.4,81,48.6,0
"PRY","<18",2022-06-10,"PARAGUAY",620900,454955,61511,0,2463415,18.5,25.2,2.5,0
"PRY","18-59",2022-06-10,"PARAGUAY",2701121,2421206,1046744,0,4027217,60.1,67.1,26,0
"PRY","60+",2022-06-10,"PARAGUAY",590834,556634,354275,0,729009,76.4,81,48.6,0
"PRY","<18",2022-06-03,"PARAGUAY",619207,440211,54412,0,2463415,17.9,25.1,2.2,0
"PRY","18-59",2022-06-03,"PARAGUAY",2694883,2412848,1001925,0,4027217,59.9,66.9,24.9,0
"PRY","60+",2022-06-03,"PARAGUAY",588142,553883,335975,0,729009,76,80.7,46.1,0
"PRY","<18",2022-05-27,"PARAGUAY",619207,440211,54412,0,2463415,17.9,25.1,2.2,0
"PRY","18-59",2022-05-27,"PARAGUAY",2694883,2412848,1001925,0,4027217,59.9,66.9,24.9,0
"PRY","60+",2022-05-27,"PARAGUAY",588142,553883,335975,0,729009,76,80.7,46.1,0
"PRY","<18",2022-05-20,"PARAGUAY",619207,440211,54412,0,2463415,17.9,25.1,2.2,0
"PRY","18-59",2022-05-20,"PARAGUAY",2694883,2412848,1001925,0,4027217,59.9,66.9,24.9,0
"PRY","60+",2022-05-20,"PARAGUAY",588142,553883,335975,0,729009,76,80.7,46.1,0
"PRY","<18",2022-05-13,"PARAGUAY",618599,422035,47807,0,2463415,17.1,25.1,1.9,0
"PRY","18-59",2022-05-13,"PARAGUAY",2688995,2404379,974716,0,4027217,59.7,66.8,24.2,0
"PRY","60+",2022-05-13,"PARAGUAY",585388,551016,329460,0,729009,75.6,80.3,45.2,0
"PRY","<18",2022-05-06,"PARAGUAY",618599,422035,47807,0,2463415,17.1,25.1,1.9,0
"PRY","18-59",2022-05-06,"PARAGUAY",2688995,2404379,974716,0,4027217,59.7,66.8,24.2,0
"PRY","60+",2022-05-06,"PARAGUAY",585388,551016,329460,0,729009,75.6,80.3,45.2,0
"PRY","<18",2022-04-29,"PARAGUAY",618599,422035,47807,0,2463415,17.1,25.1,1.9,0
"PRY","18-59",2022-04-29,"PARAGUAY",2688995,2404379,974716,0,4027217,59.7,66.8,24.2,0
"PRY","60+",2022-04-29,"PARAGUAY",585388,551016,329460,0,729009,75.6,80.3,45.2,0
"PRY","<18",2022-04-22,"PARAGUAY",617414,408962,39570,0,2463415,16.6,25.1,1.6,0
"PRY","18-59",2022-04-22,"PARAGUAY",2683713,2396297,944342,0,4027217,59.5,66.6,23.4,0
"PRY","60+",2022-04-22,"PARAGUAY",583250,548699,324455,0,729009,75.3,80,44.5,0
"PRY","<18",2022-04-15,"PARAGUAY",617414,408962,39570,0,2463415,16.6,25.1,1.6,0
"PRY","18-59",2022-04-15,"PARAGUAY",2683713,2396297,944342,0,4027217,59.5,66.6,23.4,0
"PRY","60+",2022-04-15,"PARAGUAY",583250,548699,324455,0,729009,75.3,80,44.5,0
"PRY","<18",2022-04-08,"PARAGUAY",614481,395233,31801,0,2463415,16,24.9,1.3,0
"PRY","18-59",2022-04-08,"PARAGUAY",2680208,2389569,914122,0,4027217,59.3,66.6,22.7,0
"PRY","60+",2022-04-08,"PARAGUAY",581695,546994,319736,0,729009,75,79.8,43.9,0
"PRY","<18",2022-04-01,"PARAGUAY",614481,395233,31801,0,2463415,16,24.9,1.3,0
"PRY","18-59",2022-04-01,"PARAGUAY",2680208,2389569,914122,0,4027217,59.3,66.6,22.7,0
"PRY","60+",2022-04-01,"PARAGUAY",581695,546994,319736,0,729009,75,79.8,43.9,0
"PRY","<18",2022-03-25,"PARAGUAY",607289,373228,28341,0,2463415,15.2,24.7,1.2,0
"PRY","18-59",2022-03-25,"PARAGUAY",2672027,2378749,877367,0,4027217,59.1,66.3,21.8,0
"PRY","60+",2022-03-25,"PARAGUAY",579721,544593,313965,0,729009,74.7,79.5,43.1,0
"PRY","<18",2022-03-18,"PARAGUAY",607289,373228,28341,0,2463415,15.2,24.7,1.2,0
"PRY","18-59",2022-03-18,"PARAGUAY",2672027,2378749,877367,0,4027217,59.1,66.3,21.8,0
"PRY","60+",2022-03-18,"PARAGUAY",579721,544593,313965,0,729009,74.7,79.5,43.1,0
"PRY","<18",2022-03-11,"PARAGUAY",579968,312657,25802,0,2463415,12.7,23.5,1,0
"PRY","18-59",2022-03-11,"PARAGUAY",2663508,2363341,814478,0,4027217,58.7,66.1,20.2,0
"PRY","60+",2022-03-11,"PARAGUAY",577617,541518,304623,0,729009,74.3,79.2,41.8,0
"PRY","<18",2022-03-04,"PARAGUAY",579968,312657,25802,0,2463415,12.7,23.5,1,0
"PRY","18-59",2022-03-04,"PARAGUAY",2663508,2363341,814478,0,4027217,58.7,66.1,20.2,0
"PRY","60+",2022-03-04,"PARAGUAY",577617,541518,304623,0,729009,74.3,79.2,41.8,0
"PRY","<18",2022-02-25,"PARAGUAY",499082,282002,19242,0,2463415,11.4,20.3,0.8,0
"PRY","18-59",2022-02-25,"PARAGUAY",2644768,2327600,686533,0,4027217,57.8,65.7,17,0
"PRY","60+",2022-02-25,"PARAGUAY",574153,535841,285397,0,729009,73.5,78.8,39.1,0
"PRY","<18",2022-02-18,"PARAGUAY",499082,282002,19242,0,2463415,11.4,20.3,0.8,0
"PRY","18-59",2022-02-18,"PARAGUAY",2644768,2327600,686533,0,4027217,57.8,65.7,17,0
"PRY","60+",2022-02-18,"PARAGUAY",574153,535841,285397,0,729009,73.5,78.8,39.1,0
"PRY","<18",2022-02-11,"PARAGUAY",499082,282002,19242,0,2463415,11.4,20.3,0.8,0
"PRY","18-59",2022-02-11,"PARAGUAY",2644768,2327600,686533,0,4027217,57.8,65.7,17,0
"PRY","60+",2022-02-11,"PARAGUAY",574153,535841,285397,0,729009,73.5,78.8,39.1,0
"PRY","<18",2022-02-04,"PARAGUAY",429094,274250,14657,0,2463415,11.1,17.4,0.6,0
"PRY","18-59",2022-02-04,"PARAGUAY",2635675,2309952,626685,0,4027217,57.4,65.4,15.6,0
"PRY","60+",2022-02-04,"PARAGUAY",572348,533419,273007,0,729009,73.2,78.5,37.4,0
"PRY","<18",2022-01-28,"PARAGUAY",340985,269481,12826,0,2463415,10.9,13.8,0.5,0
"PRY","18-59",2022-01-28,"PARAGUAY",2628491,2289528,576334,0,4027217,56.9,65.3,14.3,0
"PRY","60+",2022-01-28,"PARAGUAY",571042,529911,259937,0,729009,72.7,78.3,35.7,0
"PRY","<18",2022-01-21,"PARAGUAY",338818,263909,10528,0,2463415,10.7,13.8,0.4,0
"PRY","18-59",2022-01-21,"PARAGUAY",2619077,2281880,546069,0,4027217,56.7,65,13.6,0
"PRY","60+",2022-01-21,"PARAGUAY",569387,529010,252133,0,729009,72.6,78.1,34.6,0
"PRY","<18",2022-01-14,"PARAGUAY",335420,257039,6328,0,2463415,10.4,13.6,0.3,0
"PRY","18-59",2022-01-14,"PARAGUAY",2607263,2261794,486491,0,4027217,56.2,64.7,12.1,0
"PRY","60+",2022-01-14,"PARAGUAY",567388,526006,233579,0,729009,72.2,77.8,32,0
"PRY","<18",2022-01-07,"PARAGUAY",330880,246535,4694,0,2463415,10,13.4,0.2,0
"PRY","18-59",2022-01-07,"PARAGUAY",2592758,2233842,389269,0,4027217,55.5,64.4,9.7,0
"PRY","60+",2022-01-07,"PARAGUAY",565380,522466,202403,0,729009,71.7,77.6,27.8,0
"PRY","<18",2021-12-31,"PARAGUAY",326492,230175,1638,0,2463415,9.3,13.3,0.1,0
"PRY","18-59",2021-12-31,"PARAGUAY",2579345,2200153,257161,0,4027217,54.6,64,6.4,0
"PRY","60+",2021-12-31,"PARAGUAY",563984,517699,156967,0,729009,71,77.4,21.5,0
"PRY","<18",2021-12-24,"PARAGUAY",323508,216494,648,0,2463415,8.8,13.1,0,0
"PRY","18-59",2021-12-24,"PARAGUAY",2570652,2178561,152447,0,4027217,54.1,63.8,3.8,0
"PRY","60+",2021-12-24,"PARAGUAY",562499,514417,121692,0,729009,70.6,77.2,16.7,0
"PRY","<18",2021-12-17,"PARAGUAY",321278,201776,231,0,2463415,8.2,13,0,0
"PRY","18-59",2021-12-17,"PARAGUAY",2561916,2158254,85240,0,4027217,53.6,63.6,2.1,0
"PRY","60+",2021-12-17,"PARAGUAY",561067,511183,88815,0,729009,70.1,77,12.2,0
"PRY","<18",2021-12-10,"PARAGUAY",311936,151927,198,0,2463415,6.2,12.7,0,0
"PRY","18-59",2021-12-10,"PARAGUAY",2544622,2111680,71392,0,4027217,52.4,63.2,1.8,0
"PRY","60+",2021-12-10,"PARAGUAY",558013,505273,69597,0,729009,69.3,76.5,9.5,0
"PRY","<18",2021-12-03,"PARAGUAY",304778,112749,173,0,2463415,4.6,12.4,0,0
"PRY","18-59",2021-12-03,"PARAGUAY",2534626,2088214,63608,0,4027217,51.9,62.9,1.6,0
"PRY","60+",2021-12-03,"PARAGUAY",556228,502642,53370,0,729009,68.9,76.3,7.3,0
"PRY","<18",2021-11-26,"PARAGUAY",283749,67535,158,0,2463415,2.7,11.5,0,0
"PRY","18-59",2021-11-26,"PARAGUAY",2508217,2046712,57797,0,4027217,50.8,62.3,1.4,0
"PRY","60+",2021-11-26,"PARAGUAY",552628,498018,45251,0,729009,68.3,75.8,6.2,0
"PRY","<18",2021-11-19,"PARAGUAY",202861,52638,0,0,2463415,2.1,8.2,0,0
"PRY","18-59",2021-11-19,"PARAGUAY",2434135,1967031,8336,0,4027217,48.8,60.4,0.2,0
"PRY","60+",2021-11-19,"PARAGUAY",543372,488347,509,0,729009,67,74.5,0.1,0
"PRY","<18",2021-11-12,"PARAGUAY",202861,52638,0,0,2463415,2.1,8.2,0,0
"PRY","18-59",2021-11-12,"PARAGUAY",2434135,1967031,8336,0,4027217,48.8,60.4,0.2,0
"PRY","60+",2021-11-12,"PARAGUAY",543372,488347,509,0,729009,67,74.5,0.1,0
"PRY","<18",2021-11-05,"PARAGUAY",54690,51509,0,0,2463415,2.1,2.2,0,0
"PRY","18-59",2021-11-05,"PARAGUAY",2288767,1546874,0,0,4027217,38.4,56.8,0,0
"PRY","60+",2021-11-05,"PARAGUAY",525097,459646,0,0,729009,63.1,72,0,0
"PRY","<18",2021-10-29,"PARAGUAY",54690,51509,0,0,2463415,2.1,2.2,0,0
"PRY","18-59",2021-10-29,"PARAGUAY",2288767,1546874,0,0,4027217,38.4,56.8,0,0
"PRY","60+",2021-10-29,"PARAGUAY",525097,459646,0,0,729009,63.1,72,0,0
"PRY","<18",2021-10-22,"PARAGUAY",54690,51509,0,0,2463415,2.1,2.2,0,0
"PRY","18-59",2021-10-22,"PARAGUAY",2288767,1546874,0,0,4027217,38.4,56.8,0,0
"PRY","60+",2021-10-22,"PARAGUAY",525097,459646,0,0,729009,63.1,72,0,0
"PRY","<18",2021-10-15,"PARAGUAY",54690,51509,0,0,2463415,2.1,2.2,0,0
"PRY","18-59",2021-10-15,"PARAGUAY",2288767,1546874,0,0,4027217,38.4,56.8,0,0
"PRY","60+",2021-10-15,"PARAGUAY",525097,459646,0,0,729009,63.1,72,0,0
"PRY","<18",2021-10-08,"PARAGUAY",54422,35358,0,0,2463415,1.4,2.2,0,0
"PRY","18-59",2021-10-08,"PARAGUAY",2052705,1385194,0,0,4027217,34.4,51,0,0
"PRY","60+",2021-10-08,"PARAGUAY",514650,445721,0,0,729009,61.1,70.6,0,0
"PRY","<18",2021-10-01,"PARAGUAY",54422,35358,0,0,2463415,1.4,2.2,0,0
"PRY","18-59",2021-10-01,"PARAGUAY",2052705,1385194,0,0,4027217,34.4,51,0,0
"PRY","60+",2021-10-01,"PARAGUAY",514650,445721,0,0,729009,61.1,70.6,0,0
"PRY","<18",2021-09-24,"PARAGUAY",54422,35358,0,0,2463415,1.4,2.2,0,0
"PRY","18-59",2021-09-24,"PARAGUAY",2052705,1385194,0,0,4027217,34.4,51,0,0
"PRY","60+",2021-09-24,"PARAGUAY",514650,445721,0,0,729009,61.1,70.6,0,0
"PRY","<18",2021-09-17,"PARAGUAY",0,0,0,0,2463415,0,0,0,0
"PRY","18-59",2021-09-17,"PARAGUAY",0,0,0,0,4027217,0,0,0,0
"PRY","60+",2021-09-17,"PARAGUAY",0,0,0,0,729009,0,0,0,0
"PRY","<18",2021-09-10,"PARAGUAY",0,0,0,0,2463415,0,0,0,0
"PRY","18-59",2021-09-10,"PARAGUAY",0,0,0,0,4027217,0,0,0,0
"PRY","60+",2021-09-10,"PARAGUAY",0,0,0,0,729009,0,0,0,0
"PRY","<18",2021-09-03,"PARAGUAY",0,0,0,0,2463415,0,0,0,0
"PRY","18-59",2021-09-03,"PARAGUAY",0,0,0,0,4027217,0,0,0,0
"PRY","60+",2021-09-03,"PARAGUAY",0,0,0,0,729009,0,0,0,0
"PRY","<18",2021-08-27,"PARAGUAY",0,0,0,0,2463415,0,0,0,0
"PRY","18-59",2021-08-27,"PARAGUAY",0,0,0,0,4027217,0,0,0,0
"PRY","60+",2021-08-27,"PARAGUAY",0,0,0,0,729009,0,0,0,0
"PRY","<18",2021-08-20,"PARAGUAY",0,0,0,0,2463415,0,0,0,0
"PRY","18-59",2021-08-20,"PARAGUAY",0,0,0,0,4027217,0,0,0,0
"PRY","60+",2021-08-20,"PARAGUAY",0,0,0,0,729009,0,0,0,0
"PRY","<18",2021-08-13,"PARAGUAY",0,0,0,0,2463415,0,0,0,0
"PRY","18-59",2021-08-13,"PARAGUAY",0,0,0,0,4027217,0,0,0,0
"PRY","60+",2021-08-13,"PARAGUAY",0,0,0,0,729009,0,0,0,0
"PRY","<18",2021-08-06,"PARAGUAY",0,0,0,0,2463415,0,0,0,0
"PRY","18-59",2021-08-06,"PARAGUAY",0,0,0,0,4027217,0,0,0,0
"PRY","60+",2021-08-06,"PARAGUAY",0,0,0,0,729009,0,0,0,0
"PER","<18",2022-06-24,"PERÚ",6610578,5550765,733121,0,9737949,57,67.9,7.5,0
"PER","18-59",2022-06-24,"PERÚ",18840450,18014812,13884106,0,19351349,93.1,97.4,71.7,0
"PER","60+",2022-06-24,"PERÚ",3965106,3882398,3396344,0,4270118,90.9,92.9,79.5,0
"PER","<18",2022-06-17,"PERÚ",6610578,5550765,733121,0,9737949,57,67.9,7.5,0
"PER","18-59",2022-06-17,"PERÚ",18840450,18014812,13884106,0,19351349,93.1,97.4,71.7,0
"PER","60+",2022-06-17,"PERÚ",3965106,3882398,3396344,0,4270118,90.9,92.9,79.5,0
"PER","<18",2022-06-10,"PERÚ",6610578,5550765,733121,99,9737949,57,67.9,7.5,0
"PER","18-59",2022-06-10,"PERÚ",18840450,18014812,13884106,380161,19351349,93.1,97.4,71.7,2
"PER","60+",2022-06-10,"PERÚ",3965106,3882398,3396344,784513,4270118,90.9,92.9,79.5,18.4
"PER","<18",2022-06-03,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-06-03,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-06-03,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-05-27,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-05-27,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-05-27,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-05-20,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-05-20,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-05-20,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-05-13,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-05-13,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-05-13,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-05-06,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-05-06,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-05-06,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-04-29,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-04-29,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-04-29,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-04-22,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-04-22,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-04-22,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-04-15,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-04-15,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-04-15,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-04-08,"PERÚ",6214972,4782472,69526,0,9737949,49.1,63.8,0.7,0
"PER","18-59",2022-04-08,"PERÚ",18647346,17619949,10477553,0,19351349,91.1,96.4,54.1,0
"PER","60+",2022-04-08,"PERÚ",3948660,3851671,3138113,0,4270118,90.2,92.5,73.5,0
"PER","<18",2022-04-01,"PERÚ",6025619,4433581,46605,0,9737949,45.5,61.9,0.5,0
"PER","18-59",2022-04-01,"PERÚ",18586627,17487888,8958628,0,19351349,90.4,96,46.3,0
"PER","60+",2022-04-01,"PERÚ",3943824,3843136,3052907,0,4270118,90,92.4,71.5,0
"PER","<18",2022-03-25,"PERÚ",6025619,4433581,46605,0,9737949,45.5,61.9,0.5,0
"PER","18-59",2022-03-25,"PERÚ",18586627,17487888,8958628,0,19351349,90.4,96,46.3,0
"PER","60+",2022-03-25,"PERÚ",3943824,3843136,3052907,0,4270118,90,92.4,71.5,0
"PER","<18",2022-03-18,"PERÚ",5908522,4243128,42343,0,9737949,43.6,60.7,0.4,0
"PER","18-59",2022-03-18,"PERÚ",18558604,17425767,8595095,0,19351349,90,95.9,44.4,0
"PER","60+",2022-03-18,"PERÚ",3941627,3838720,3020060,0,4270118,89.9,92.3,70.7,0
"PER","<18",2022-03-11,"PERÚ",5118422,3101412,15341,0,9737949,31.8,52.6,0.2,0
"PER","18-59",2022-03-11,"PERÚ",18446125,17190047,7184709,0,19351349,88.8,95.3,37.1,0
"PER","60+",2022-03-11,"PERÚ",3934788,3822321,2882207,0,4270118,89.5,92.1,67.5,0
"PER","<18",2022-03-04,"PERÚ",5118422,3101412,15341,0,9737949,31.8,52.6,0.2,0
"PER","18-59",2022-03-04,"PERÚ",18446125,17190047,7184709,0,19351349,88.8,95.3,37.1,0
"PER","60+",2022-03-04,"PERÚ",3934788,3822321,2882207,0,4270118,89.5,92.1,67.5,0
"PER","<18",2022-02-25,"PERÚ",5118422,3101412,15341,0,9737949,31.8,52.6,0.2,0
"PER","18-59",2022-02-25,"PERÚ",18446125,17190047,7184709,0,19351349,88.8,95.3,37.1,0
"PER","60+",2022-02-25,"PERÚ",3934788,3822321,2882207,0,4270118,89.5,92.1,67.5,0
"PER","<18",2022-02-18,"PERÚ",4354353,2620274,8611,0,9737949,26.9,44.7,0.1,0
"PER","18-59",2022-02-18,"PERÚ",18355309,16989202,6061692,0,19351349,87.8,94.9,31.3,0
"PER","60+",2022-02-18,"PERÚ",3928768,3808871,2759526,0,4270118,89.2,92,64.6,0
"PER","<18",2022-02-11,"PERÚ",4354353,2620274,8611,0,9737949,26.9,44.7,0.1,0
"PER","18-59",2022-02-11,"PERÚ",18355309,16989202,6061692,0,19351349,87.8,94.9,31.3,0
"PER","60+",2022-02-11,"PERÚ",3928768,3808871,2759526,0,4270118,89.2,92,64.6,0
"PER","<18",2022-02-04,"PERÚ",3801837,2582969,7356,0,9737949,26.5,39,0.1,0
"PER","18-59",2022-02-04,"PERÚ",18302393,16867940,5467107,0,19351349,87.2,94.6,28.3,0
"PER","60+",2022-02-04,"PERÚ",3921050,3796697,2693409,0,4270118,88.9,91.8,63.1,0
"PER","<18",2022-01-28,"PERÚ",2978744,2433545,4247,0,9737949,25,30.6,0,0
"PER","18-59",2022-01-28,"PERÚ",18086740,16341230,3505107,0,19351349,84.4,93.5,18.1,0
"PER","60+",2022-01-28,"PERÚ",3903944,3755421,2388155,0,4270118,87.9,91.4,55.9,0
